id,tweet,favourites,retweets,followers,is_covid
1262425251541143554,"Multisystem inflammatory syndrome in children (MIS-C) appears to be associated with #COVID19. @CDCgov recommends health care providers report suspected cases to local, state, or territorial health departments. See Health Advisory issued: https://t.co/NLjAvUjNQt https://t.co/zP3CFJFrz4",61,69,1958419,True
1327203034720559105,"""The country’s network of 1M+ village health volunteers, who are the eyes &amp; ears of the health system in communities, played a critical role in the #COVID19 response.
🇹🇭 has also learned the lessons of the past, including its experience with SARS in 2003""-@DrTedros #WHA73",121,99,12269309,True
1345007130361950212,"FACT: #COVID19 vaccination helps keep you from getting COVID-19.

The vaccines currently available in the U.S. are more than 90% effective at preventing COVID-19, according to clinical trials, and are important tools to stop the pandemic.

Learn more: https://t.co/0UmX1D08LV. https://t.co/E0WUODScQ0",58,31,1958419,True
1344676249113927684,"The Joint Committee on Vaccination and Immunisation (JCVI) has updated its advice to prioritise the first dose of the #COVID19 vaccine to as many people as possible.

Deputy Chief Medical Officer Jonathan Van-Tam explains the reasons behind this.

Watch 👇 https://t.co/59DaqRZUdg",176,91,691756,True
1315674531600588801,Media briefing on #COVID19 with @DrTedros https://t.co/Y9iksROouM,792,392,12269308,True
1343118924561350658,"Travelling can contribute to increasing #COVID19 transmission. If you’re ✈️ during the upcoming holiday season:

👉 Avoid any crowded transportation
👉 Follow guidance from authorities on testing and quarantine

Read our advice for safe winter holidays https://t.co/6ZHy8e1LHd",5,1,206135,True
1255174710809198592,"The EU and Mexico concluded today the negotiations of their new trade agreement.
Openness and partnerships will be even more essential as we rebuild our economies after the #coronavirus pandemic. #EUtrade",249,113,1822607,True
1262134198690877440,"RT @DHSCgovuk: We've funded a new study to track #coronavirus.

20,000 people will take part to measure their blood antibodies which will h…",0,132,691748,True
1269950572528128001,.@WHO is hosting a live Q&amp;A on the use of masks during #COVID19. Find out more 👇,6,1,206135,True
1351168978031423489,"For many, the holiday honoring Dr. Martin Luther King Jr. is about community service &amp; that doesn’t have to change. Protect yourself &amp; others from #COVID19 and drop off a meal to a neighbor, make hygiene kits for shelters, or attend a virtual speech. More: https://t.co/PamSx6NqyB https://t.co/mbwhqJ8cmk",248,107,5554543,True
1249720907771379713,"""As I've said many times, physical distancing restrictions are only part of the equation &amp; there are many other basic public health measures that need to be put in place""-@DrTedros #COVID19 #coronavirus",226,99,12269308,True
1260872171888545793,"RT @DHSCgovuk: If you've been ill with #COVID19 and since recovered, you can help the search for new treatments. 

@GenomicsEngland is look…",0,168,512847,True
1247918677166632961,"""Through our daily situation reports &amp; these regular press briefings, we’ve kept the world informed about the latest data, information &amp; evidence. 

We’ve held regular briefings with our Member States, to answer their questions &amp; learn from their experiences""-@DrTedros #COVID19",92,32,12269308,True
1350474513025290241,"The COVID-19 Dashboard has now been updated: https://t.co/qw05K5kAUg

On Saturday 16 January 2021, 41,346 new cases and 1,295 deaths within 28 days of a positive test were reported across the UK.

A total of 3,559,179 people have now received the first dose of a vaccine.",92,80,512847,True
1246541328743387136,"RT @DrTedros: I'm in favor of this plan, @AnnetteMKennedy! Nurses, midwives &amp; all #HealthWorkers fighting #COVID19 deserve our support &amp; re…",0,205,12269308,True
1360983268343091201,"#COVID19 VACCINE UPDATE: Daily figures on the number of people who have received a COVID-19 vaccine in the UK.

As of 14 February, 15,062,189 people have received their first dose of a COVID-19 vaccination.

Visit the @PHE_uk dashboard for more info:
▶️️ https://t.co/cQkuLQglz1 https://t.co/lcgSnNV284",427,87,691748,True
1259802431132766210,"Midwives are able to provide essential services to mothers and newborns in the most difficult settings, such as the #COVID19 pandemic.

Iliana Colonna is a midwife from Italy, providing #HealthForAll #SupportNursesAndMidwives https://t.co/JbHeDBy5SL",11,6,206140,True
1316636184974630912,"Today is #GlobalHandwashingDay. Washing your hands is one of the simplest ways to protect yourself and others from illnesses such #COVID19. 

Ever wondered why we recommend washing your hands for 20 seconds? Watch this video and you'll see: https://t.co/O4HN7AYbGQ",387,429,512847,True
1333753403395149826,"#HIV doesn't spread through a hug or handshake. 

BUT hugs and handshakes increase the risk of #COVID19 infections spreading.

So during this pandemic, show you care from a distance!

https://t.co/k0nTR77qEu",264,82,12269308,True
1332359516906721284,"""In September, WHO published our target product profiles for diagnostics, which outline the features needed for new tests.

Many manufacturers around the world have been working to develop these tests""-@DrTedros #COVID19 #ACTogether",35,10,12269179,True
1276105823765385216,"RT @WHO: Press event on #COVID19 with @DrTedros, @jensspahn &amp; @olivierveran https://t.co/ezSPAl6t4K",0,183,206135,True
1258724474993684480,"Europe’s best scientific minds are coming together to fight #coronavirus. 

Prof. Marion Koopmans’s EU-funded research translates the virus’ genetic data so we can fight it with rapid tests, and understand its spread.
#UnitedAgainstCoronavirus #EuropeDay https://t.co/vgSDdn7LfW",56,27,1822608,True
1281180297040662528,"""As countries struggle with this unprecedented threat, they face a delicate balance between protecting their people and maintaining essential health services, while minimizing social and economic damage, and respecting human rights""-@DrTedros #COVID19",51,22,12269308,True
1338604779728228352,"Have you gotten a #COVID19 vaccine? Register for v-safe, a smartphone-based tool that allows people to tell CDC how they feel after vaccination. You’ll receive personalized health check-ins and a reminder when it is time for your 2nd dose of vaccine. https://t.co/S4ZmF2foa9. https://t.co/ua5CneZJSy",283,158,5554542,True
1317073838899867649,"The rate of COVID-19 infections is rising rapidly across the UK. 

Following close discussions with local leaders, Lancashire will move from Local COVID Alert Level High to Very High from this Saturday. 

Find out more ⬇️

https://t.co/cAqwdQghMq https://t.co/Ri9QGEX6p3",26,18,691756,True
1276890497215332355,"As of 9am 27 June, there have been 9,067,577 tests, with 155,359 tests on 26 June. 

310,250 people have tested positive. 

As of 5pm on 26 June, of those tested positive for coronavirus, across all settings, 43,514 have sadly died.

More info:
▶️ https://t.co/xXnL3FU15k https://t.co/nCI5JZNMkj",671,369,691756,True
1354498180549906433,"Healthcare workers should get vaccinated for #COVID19 as soon as they can because they're more likely to be exposed and can spread the virus to others. Providers, support staff, and others who work in a variety of settings should get vaccinated ASAP. More: https://t.co/hRRX2eNSK9 https://t.co/wst4OO8wCc",314,131,5554539,True
1252999084702683136,RT @WHO: Media briefing on #COVID19 with @DrTedros. https://t.co/u8sWlKpEXk,0,949,206135,True
1338567463026511877,RT @HHSGov: LIVE: @SecAzar and @Surgeon_General observe the administration of some of the nation’s first doses of a #COVID19 vaccine to fro…,0,196,5554539,True
1319312558713602054,"The rate of #COVID19 infections is rising rapidly across the UK.

After close discussions with local leaders, the following areas will move from Medium to High Local COVID Alert Level from Saturday: 

▶️Coventry
▶️Slough
▶️Stoke-on-Trent

Find out more 👉 https://t.co/FANulYlXLb https://t.co/yVUtnM5XT4",22,23,691748,True
1352264263994388483,"We've just published our weekly #COVID19 surveillance report.

See it here: https://t.co/8dYt9zEVk9",26,15,512847,True
1329427559822581760,"Our weekly surveillance report also showed that hospital admission rates for #COVID19 remain highest, and have increased in, people over the age of 85.

See the report here: https://t.co/8dYt9zEVk9 https://t.co/CAU8NYgUkR",9,8,512847,True
1354794441840742409,"Hospital admission rates for #COVID19 are still rising in several regions and are now highest in the West Midlands.

Click here to read our weekly surveillance report: https://t.co/8dYt9zEVk9 https://t.co/voUMsA2jK2",15,4,512847,True
1253015865991233537,"#OpenWHO, the free, open-access learning platform for health emergencies, now offers 9 online courses related to #COVID19

Enroll today: 
👉 https://t.co/yvxUqiwKm0 https://t.co/o6bx5lY287",876,436,12269308,True
1309380614337056769,"The #COVID pandemic has seen a different scale of test for adult social care, going far beyond anything the sector has previously experienced. At PHE, we’ll continue to work with the sector to support best practice. 

Read more in our latest blog: https://t.co/Se8HIM2Zpj https://t.co/zCEtitwOQF",8,6,512847,True
1278771272407801858,"The WHO hosted event brought together 1000 researchers &amp; scientists, as well as developers &amp; funders from all over the world, who shared approaches &amp; raw data📊freely, in a show of solidarity from the global science community to fight #COVID19 together.

👉https://t.co/Az804vWArw https://t.co/2qdO1BH3AF",92,24,12269308,True
1249434615280029706,"The #coronavirus outbreak means that life is changing for all of us for a while

#EveryMindMatters has some useful tips to help improve your mental health and wellbeing if you are worried or feeling anxious 

Learn more 👉 https://t.co/PzVwBkDKw0 https://t.co/5yDLvEaqZI",147,112,691748,True
1252994984564981760,"""Earlier today I spoke to health ministers from across the Eastern Mediterranean region.

I assured them that we will stand in solidarity with them, as we will stand with all countries""-@DrTedros #COVID19 

https://t.co/gt0EUUZ2CF",178,57,12269308,True
1271102664831614978,"Health Minister Jose Angel Portal Miranda presented 🇨🇺's response to #COVID19 based on 3 pillars: epidemiology, health system &amp; science, &amp; focused on both prevention &amp; clinical care. 🇨🇺 has conducted clinical trials, as well as providing the support of experts to other countries.",89,19,12269308,True
1284594798800908288,Dr. Dana Meaney-Delman was a part of the emergency responses to Zika and the Ebola outbreak. Read her experience as she helped take on #COVID19: https://t.co/3v15grreJZ. https://t.co/pbKnNMF6HR,195,91,5554542,True
1248521298663309313,"Read more about WHO's mission to Spain and Dr Aylward's statement to the #COVID19 virtual press briefing 👉 https://t.co/qaACTx2f7r

#coronavirus",4,0,206135,True
1323303873432428550,"Interested in healthy buildings? Attend today’s CDC COVID-19 Partner Update Call at 3pm ET via Zoom. 
Topic: Healthy Building Design for Pandemics and Beyond.
Retweet and Register: https://t.co/SbtB4YDkzZ.
#COVID19 #HealthyBuildings https://t.co/2Ot8r87eMJ",48,23,5554542,True
1249804606978371584,"Growing evidence suggests #COVID19 can spread before people show symptoms (pre-symptomatic) and from people who have #coronavirus but never show symptoms (asymptomatic). 
Cloth face coverings help prevent spread of COVID-19 in these situations.
See Q&amp;A: https://t.co/vuYx19woY6. https://t.co/7uuYJfqou4",3573,2022,5554542,True
1337451032159334400,.@DrTedros' opening remarks at the media briefing on #COVID19 - 11 December 2020 https://t.co/iuYE7E8zQC,43,12,12269179,True
1355201209204928513,"""There is now the real danger that the very tools that could help to end the #COVID19 pandemic – vaccines – may exacerbate those same inequalities""-@DrTedros #DavosAgenda",46,14,12269179,True
1335982194846789637,"""To do that, seroprevalence studies are important, which look for antibodies in the blood of individuals, to evaluate the extent of infection in different populations""-@DrTedros #COVID19 

https://t.co/e0fWWl5rog",27,8,12269308,True
1252260483685584896,"""We want to re-emphasize that easing restrictions is not the end of the epidemic in any country. Ending the epidemic will require a sustained effort on the part of individuals, communities and governments to continue suppressing and controlling the virus""-@DrTedros #COVID19",374,209,12269179,True
1356387157678706697,"#COVID19 vaccines keep you from getting COVID-19. As of February 1, 2021, more than 26 million people had received their first dose of a COVID-19 vaccine. Of those, almost 6 million had received both doses and are fully vaccinated. More: https://t.co/zYLe3H12re https://t.co/HiREdQm0c6",463,188,5554539,True
1305968685220335617,"🆕 Q&amp;A on how schools 🏫 can reopen and #COVID19.

👉 https://t.co/Cs7uxQRRMN https://t.co/Cf08YILTyS",689,253,12269308,True
1290603390456573952,"Our NHS Test and Trace team are helping contain the virus.

Sarah supports people who have tested positive for coronavirus. Learn more about how Sarah has helped patients ⬇️

If you feel unwell, #GetTested:
➡️ https://t.co/xSoOI6R0jj https://t.co/IJizArpPZA",12,9,691748,True
1336727501599543297,RT @CDCgov: K-12 Administrators: CDC has updated tools with new considerations to slow the spread of #COVID19 in #Schools. The tools can he…,0,66,1958420,True
1278069907851223041,"RT @DrTedros: No matter what stage a country is at, these five priorities to combat #COVID19 can turn the tide if acted on consistently and…",0,96,12269308,True
1248915038959742977,"Today's #COVID19 update (11.04.2020)

Global:
▪ 1 653 204 cases
▪ 102 088 deaths

EU/EEA/UK:
▪ 727 879 cases
▪ 68 168 deaths

Find all info: https://t.co/TE7KD96Va2
Latest #RapidRiskAssessment: https://t.co/ZvuKxsWAfC
#SARSCoV2",13,24,105552,True
1313198290817748994,"WHO has issued guidance to countries on how to maintain essential services - including for #mentalhealth - during #COVID19 and recommends that countries allocate resources to mental health as an integral component of their response and recovery plans. 

👉 https://t.co/xHpFEYEcWI https://t.co/ReWAO1RkGn",180,62,12269179,True
1356671226224214023,"The tools scientists developed to fight #COVID19 – tests, treatments, vaccines – must make a difference to the world as a whole and not to just some people in some parts of the world. We must use them fairly and equitably. 
@doctorsoumya tells @BBCHARDtalk https://t.co/HqBcqQ0rax",223,63,12269308,True
1263074491548069888,"👩‍⚕️👨‍⚕️ work around the clock to protect and heal us from #coronavirus.

#SupportNursesAndMidwives https://t.co/vMM74OCHSY",10,1,206135,True
1273300573832577024,"CDC has information for groups at higher risk for serious outcomes from COVID-19 to stay as safe and healthy as possible, knowing that being able to take these steps often depends on individual and community circumstances. Learn more: https://t.co/fX7E1V3GlU.",114,91,5554539,True
1311726346230542342,School administrators: Use CDC’s new monitoring and evaluation tools to see how your #COVID19 prevention and control strategies are working. Evaluation results can help you adjust your strategies to reduce the spread of COVID-19. Learn more: https://t.co/b8v77njalL. https://t.co/VOfYgp5kMN,68,38,5554542,True
1323221833685049348,To those of you tuning in; today’s virtual press conference is scheduled at 5.00PM CET #COVID19,173,36,12269307,True
1332358566120919040,"""#COVID19 is an uneven pandemic.

All countries have been affected, but not all countries have been affected equally. 

70% of cases and deaths are in just four countries""-@DrTedros",149,43,12269307,True
1327370822114291714,"Flu &amp; #COVID19 can spread before symptoms appear. Flu virus may spread for about 1 day before symptoms, while the virus that causes COVID-19 may spread for about 2 days before. #StayInfomed of the similarities &amp; differences between flu &amp; COVID-19: https://t.co/Uf4nhd9Y7K https://t.co/S1N4FRu6H1",38,28,1958420,True
1349033779004846085,"RT @DHSCgovuk: You do not have to apply for the #COVID19 vaccine and there is no charge for it.

When it’s your turn to get the jab, the NH…",0,44,691756,True
1309891113482936320,"#Selfcare is particularly useful during #COVID19 when many people find it hard to access their normal health care services and medications, including for sexual and reproductive health

#WorldContraceptiveDay

👉https://t.co/n9eCfjB4EJ https://t.co/6h9Ph2Fz5z",87,30,12269179,True
1359172382351626246,"#COVID19 VACCINE UPDATE: Daily figures on the number of people who have received a COVID-19 vaccine in the UK.

As of 9 February, 12,646,486 people have received their first dose of a COVID-19 vaccination.

Visit the @PHE_uk dashboard for more info:
▶️️https://t.co/cQkuLQglz1 https://t.co/0xIvh2DEk1",261,64,691748,True
1253009935614558212,"On March 30, a homeless shelter resident in Seattle tested positive for #COVID19. @KCPubHealth and CDC investigated the case and oversaw testing of residents and staff, leading to early identification and prevention of other cases. Learn more in @CDCMMWR: https://t.co/us8IynvELz. https://t.co/vkd4ocb7O7",147,68,5554542,True
1275088393412792320,"""More than 1/2 of countries reported disruptions for #mentalhealth disorders, antenatal care, cancer diagnosis &amp; treatment, &amp; services for sick children""-@DrTedros #COVID19",44,20,12269308,True
1310830391138361344,"FACT: Vitamin and mineral supplements cannot cure #COVID19.

WHO is coordinating efforts to develop and evaluate medicines to treat COVID-19.

#KnowTheFacts https://t.co/yZHQAgFIJB",556,255,12269308,True
1353039803105742848,"Dorothy and Kathleen, 100-year-old twins, received their #COVID19 jabs together this week.

The pair are thought to be the oldest identical twins in the country and said they were 'delighted' to be vaccinated side by side.

Read more about their story: https://t.co/zlfFHPDpQv",325,55,691748,True
1346794837215997953,"RT @NHSuk: The pandemic is affecting us all. If you are struggling to cope with anxiety and depression, NHS talking therapies can help. The…",0,101,691748,True
1262346358444503040,"""Since day one, WHO has stood shoulder-to-shoulder with countries in these darkest of hours.

WHO sounded the alarm early, and we sounded it often""-@DrTedros #COVID19 #WHA73

https://t.co/XbRT8ANUc6",71,34,12269179,True
1257962971885682688,"The #coronavirus pandemic represents a major shock for the global and EU economies.
Our collective recovery will depend on continued strong and coordinated responses at EU and national level.
We are #StrongerTogether.

More about the Spring #ECForecast → https://t.co/4HTRECMvUp https://t.co/eUbdxX8bhb",483,309,1822608,True
1291775929023369218,"As #COVID19 cases in Greater Manchester, East Lancashire &amp; West Yorkshire remain high, restrictions on household gatherings will remain in place.

Current rules on social gatherings in these areas are also being introduced in Preston.

More details: 
▶️ https://t.co/Af9HxxpFd1 https://t.co/OYwWreo58O",38,19,691748,True
1318809724389888000,"Misinformation has increased in times of pandemic.

Today is #PledgetoPause day. ⏸️ We support the @UN campaign to empower everyone to help combat false and misleading information online.
 
Here is how you can join: https://t.co/tynA2z3WrS

#FactsMatter https://t.co/tpv3kgNebR",273,150,1822608,True
1255529914335408131,"""It’s almost 3 months since we declared the highest emergency and that’s what was suggested by the Emergency Committee – to evaluate the evolution of the pandemic, and to advise on updated recommendations""-@DrTedros #COVID19",86,45,12269308,True
1275318622202867713,"RT @WHOWPRO: #OpenWHO, the free, open-access learning platform for health emergencies, now offers 10 online courses related to #COVID19.…",0,186,12269308,True
1349744466744270850,"RT @superdrug: 82-year-old Derek Mersh, was our first patient to receive the Covid 19 vaccination in our Guildford store this morning. 💚 Th…",0,17,691756,True
1350105531260805127,"RT @DrMartinCDC: As we continue to navigate the #COVID19 pandemic, @CDCgov works to ensure continuity of care and access to health services…",0,3,177591,True
1276262182305574923,"Responding to #COVID19, @WHOLebanon is working with local health authorities &amp; partners to:

✅Provide technical guidance on appropriate quarantine measures
✅Protect people at-risk 
✅Prevent misinformation

 More details👉https://t.co/qQlZYO2rbO #WHOImpact https://t.co/lQlNHn2GT0",139,34,12269308,True
1291817353026699267,"RT @DrTedros: While health has often been viewed as a cost, the #COVID19 pandemic shows how critical health investment is to national secur…",0,680,12269308,True
1292158712669515776,Could you or a loved one be at increased risk for COVID-19? Underlying medical conditions and lack of access to quality healthcare are more common among some racial and ethnic groups. These factors can lead to more severe COVID-19 illness. Learn more: https://t.co/Iw21OtZZcw. https://t.co/lXLjCOKEye,177,121,5554543,True
1352687107739967488,#COVAX announced the signing of an advance purchase agreement for up to 40 million doses of the Pfizer-BioNTech #COVID19 vaccine https://t.co/J2AoD7ybzO https://t.co/Ig0f3UUeFO,537,186,12269308,True
1331319851302998018,RT @NHSuk: Vaccination is one of your most effective defences against COVID-19. Find out more about why vaccines are safe and important ⬇️,0,39,691748,True
1308246278539800576,"The allocation of #COVID19 vaccines, once licensed and approved, will be guided by an Allocation Framework released today by WHO. 
Key here is the principle of fair and equitable access, ensuring no participating economy will be left behind. 
👉🏼 https://t.co/4HLqrL65bw https://t.co/vnINNrgbNH",195,87,12269309,True
1284109956036341760,"Health Minister, @DrDanielNgamije said 🇷🇼's fight against #COVID19 relied on:
-providing free testing, quarantine &amp; treatment
-conducting screenings, esp. on cross border travelers &amp; high risk groups
-building capacity at district level
-coordinating multiculturalism response",16,7,12269309,True
1259788534728331264,"RT @EU_Health: #Coronavirus emergency measures are gradually being lifted but we must still take steps to protect ourselves &amp; others

Facem…",0,104,105552,True
1280144938806763521,"Today's #COVID19 update (06.07.2020)

Global:
▪ 11 418 475 cases
▪ 533 958 deaths

EU/EEA/UK:
▪ 1 552 352 cases
▪ 178 152 deaths

Find all info: https://t.co/TE7KD96Va2
Latest #RapidRiskAssessment: https://t.co/zSlwAhV0Ea
#SARSCoV2",5,12,105552,True
1252505701953478661,"Countries are working hard to prioritize routine immunization during the COVID-19 pandemic. 

#VaccinesWork to prevent outbreaks of vaccine-preventable diseases #ProtectedTogether https://t.co/GPeQejqSKP",38,18,206135,True
1275458547938017280,"RT @10DowningStreet: WATCH LIVE: #Coronavirus press conference (23 June 2020)
 
Speakers: 

🔵 @BorisJohnson, Prime Minister 
🔵 Prof Chris W…",0,108,691748,True
1328296413424480258,"RT @DrTedros: A vaccine on its own will not end the #COVID19 pandemic. We will still need to continue:
-Surveillance 
-Testing, isolating &amp;…",0,391,12269309,True
1316732581531004928,"To protect yourself and others from #COVID19, frequent #HandWashing with soap and water, or preferably with an alcohol-based hand solution, kills viruses that may be on your hands.

It is simple, but it is very important! #GlobalHandwashingDay🧼 https://t.co/eRoYhRBsdE",197,82,12269309,True
1348683411599339521,"""We are pleased that an international team of scientists – distinguished experts from ten institutions and countries – are commencing their travel to #China to engage in and review scientific research with their Chinese counterparts on the origins of the #COVID19 virus""-@DrTedros",56,20,12269309,True
1255792601900494848,People with #diabetes need to access treatment without interruption during the #COVID19 pandemic. Latest information📑 on the diagnosis &amp; management of Type 2 diabetes from WHO provides guidance for countries &amp; healthcare facilities 🏥 to achieve this 👉https://t.co/81Jzr4Ycia https://t.co/xr3hzCsgeB,196,58,12269309,True
1279072037995192320,"@devisridhar This completely misrepresents the point made by Dr Jenny Harries.

She was right to alert the public to potential increases in coronavirus if we do not continue to follow the guidance.

More info on what we're advising people to do⬇️
https://t.co/THyPqKh7F5",56,14,691748,True
1270685233210372096,"RT @EU_Commission: The #coronavirus pandemic has been accompanied by a massive wave of false or misleading information.

We have assessed t…",0,191,1822607,True
1259215362501083138,"Here are some #HealthyAtHome ideas for older adults &amp; people with underlying conditions who have to #StayHome during #COVID:
-Be active &amp; positive
-Be socially connected
-Be informed
 
#HealthyAtHome  #coronavirus https://t.co/AHfQHclh3I",293,147,12269309,True
1316784681065512966,"#WearAMask in public to help slow the spread of COVID-19, but be sure to wear it the right way. Position your mask so that it fully covers your nose and mouth. If you’re not wearing your mask correctly, #COVID19 particles can spread. Learn more: https://t.co/easmKh2UTu https://t.co/vHcMD8OX5J",93,77,1958420,True
1283007605833637888,"#HealthWorkers are working 24/7 to protect and heal us from #COVID19.
 
Let’s support our heroes!
Let’s #ThanksHealthHeroes!
 
👉 https://t.co/n49xCzGdpU https://t.co/Aznb5zS6j0",406,126,12269309,True
1255527723461758977,"""We discussed the seriousness of the situation and agreed that an intl. team of scientists should travel to #China to look into the outbreak and the response, incl. experts from 🇨🇳, 🇩🇪, 🇯🇵, 🇰🇷, 🇳🇬, 🇷🇺, 🇸🇬 and 🇺🇸""-@DrTedros #COVID19 

https://t.co/dlK7wfeiQK",69,38,12269309,True
1250961336097550342,"RT @CDCDirector: As we begin the process of Opening Up America Again, we will be aggressively focused on early #COVID19 case recognition, i…",0,175,5554543,True
1289301315181568000,"The latest CDC #COVIDView report shows the percentage of people testing positive for #COVID19 remains stable nationally but increased in 6 of 10 regions, with the South East, South Central and South West/Coast regions seeing the highest percentages: https://t.co/zP4VYlo0Pb. https://t.co/teatWzpQOu",68,47,5554543,True
1293959446876626950,"👦🧒👧Children’s return to school should be safe and well guided.

Countries, schools, teachers and parents need to work together to ensure children's overall safety in schools during #COVID19

More details 👉https://t.co/e2PsHwm6ji https://t.co/InstJgboZS",206,70,12269309,True
1354734641417220098,"Today the world will exceed 100 million #COVID19 cases, of which one third are in the European Region &amp; in two days, it will be one year since @WHO declared the novel coronavirus outbreak a public health emergency of international concern (PHEIC), WHO's highest level of alarm.",6,5,206135,True
1255431169686069248,RT @Helen_Whately: Really good to virtually visit @PHE_London’s #COVID19 response team &amp; Colindale testing centre to find out more about yo…,0,10,512847,True
1301905178770116608,"""#COVID19 has preyed on ppl with non-communicable diseases (NCDs): cancer, cardiovascular disease, diabetes &amp; respiratory disease.
🌍, NCDs &amp; their risk factors are increasing vulnerability to COVID-19 infection &amp; the likelihood of worse outcomes, incl. in younger ppl""-@DrTedros https://t.co/VEsFnkxcX4",158,79,12269181,True
1337671027095027713,🏥 Today is #UHC Day! The #COVID19 pandemic shows the importance of healthcare. Health emergencies affect the most vulnerable in society - #HealthForAll can’t wait https://t.co/s8CpJWp86K,18,8,206135,True
1335243743285403657,"RT @UNVolunteers: Without #volunteers, societies would not function

Without volunteers, the fight against #COVID19 would have been much ha…",0,176,206135,True
1311583156726890496,"Have you seen our latest edition of #PHEHealthMatters?

This time we focus on delivering the #flu immunisation programme during the COVID-19 pandemic.

Read the full edition: https://t.co/Ohv6OC8xGP

Or our summary blog: https://t.co/Q1Gxkv7dbf https://t.co/CAj5yFBWIk",9,14,512847,True
1301596331073564676,"Answer the call! Contact tracing helps slow the spread of #COVID19. It helps protect you, your family, and your community. Learn more: https://t.co/9ZN2zYTaud. #SlowtheSpread https://t.co/0NKociFdEd",50,38,5554543,True
1250032190840279041,"RT @VersusArthritis: 📢Today we launch COVA, the #COVID19uk virtual assistant, to give much needed extra support to people with arthritis &amp;…",0,131,691756,True
1275489366736015363,"RT @hans_kluge: Additional much-needed supplies for #COVID19 response landed in Kyiv, Ukraine 🇺🇦 today, destined for 50 hospitals across th…",0,12,206135,True
1362163680226476032,"It’s natural to feel stress, grief, &amp; worry during #COVID19. If you are struggling to cope, there are ways to get help. Call your healthcare provider if stress gets in the way of your daily activities for several days in a row. More: https://t.co/wXnutfd7UA. https://t.co/IXfDByM1aG",33,27,1958420,True
1341027567214743554,RT @EMA_News: We are starting the press briefing on EMA’s recommendation of a conditional marketing authorisation in the 🇪🇺 for the #COVID1…,0,96,105552,True
1247222538909798400,"Health minister @Jochurchill4 has written to the pharmacy sector to express thanks for their support in the response to the coronavirus (#COVID19) outbreak and outlines action taken by the government so far.

Read the full letter here ⬇️
https://t.co/QqFR1YUw8f",128,42,691756,True
1337734444933763076,The #COVID19 pandemic has shown the importance of investing in health. #HealthForAll is at the centre of society. https://t.co/MMjVcZ5iVV,6,1,206135,True
1263027180893855745,"That was possible because of the share of information on a global scale. In times of a #COVID19 global pandemic, international cooperation should be a no-brainer.

-@EU_Commission 🇪🇺 President @vonderleyen at #WHA73",25,11,12269312,True
1327272509159350273,"Many services for the prevention and treatment of NCDs such as #diabetes have been disrupted during #COVID19. 

A story from 🇵🇹 demonstrates how teleconsultations for diabetic patients have ensured continued communication and care 👉 https://t.co/4u0pSx4ors https://t.co/jI8Z8yVdJ3",5,1,206135,True
1323307279777730563,"""Ensuring quality testing, tracing and treatment measures are implemented are all key. 

And we need countries to again invest in the basics so that measures can be lifted safely and governments can hopefully avoid having to take these measures again""-@DrTedros #COVID19",43,17,12269312,True
1351812289180086272,"Even if you've had your #COVID19 #vaccine, it's important that you continue to follow national restrictions. 

We don't yet know if the vaccine prevents transmission - you could potentially still carry and transmit the virus to other vulnerable people, even if you are protected. https://t.co/iCj7t9mi8U",77,94,512847,True
1273737618522505216,"RT @DHSCgovuk: If you have been in contact with someone who tested positive for coronavirus you MUST:
 
➡️ Isolate for 14 days
 
Help us br…",0,13,691756,True
1253361614495105024,"New analysis conducted by WHO in partnership with @MalariaAtlas, @PATHtweets &amp; @gatesfoundation reinforces call for maintaining #malaria prevention &amp; treatment services during the #COVID19 pandemic to save lives in sub-Saharan Africa

👉 https://t.co/BqvUMC7gmZ https://t.co/OZoWwJ9Cni",871,280,12269312,True
1347582866528620550,"""Importantly, it would also help us limit the virus’ opportunity to mutate. 
 
The current variants show that the virus is doing its best to make itself more suitable to ongoing circulation within the human population""-@DrTedros #COVID19 #ACTogether",79,29,12269312,True
1293098422065602562,"RT @WHO: 😷 Masks during #COVID19: Who should wear them, when and how

#coronavirus

https://t.co/bVnTKUcBfQ",0,319,12269312,True
1289917064690520064,"RT @WHO: If you would like to learn more about WHO's response to the #COVID19 pandemic, see this interactive timeline: https://t.co/Hw7OmSD…",0,64,12269312,True
1313104046262231054,"""Just as many countries invest heavily in their military capacity in case of conflict, so they must invest in robust public health capacities to prepare for, prevent, detect and respond rapidly to outbreaks when they occur""-@DrTedros #EBSpecial #COVID19",91,21,12269312,True
1357802053737799690,"RT @CDCgov: You’re not alone. It’s natural to feel stress, anxiety, sadness, and grief during #COVID19. You can cope by taking breaks, exer…",0,329,1958446,True
1315571683143618560,"""And I offer my commitment that WHO will continue to work with you and support you to end the #COVID19 pandemic and build back better""-@DrTedros",22,6,12269312,True
1255459314052915200,"If you, or someone you know is self-isolating at home because of #coronavirus, you can get support for: 

🛒 medicine and grocery deliveries
🚘 lifts to appointments
☎️ check in and chat telephone support 

For more info, call 0808 1963646 
OR
Visit:
▶️ https://t.co/6MlK5BFQ4V https://t.co/1w8ajZ7fNd",54,50,691748,True
1250128185229893633,"One person can break a chain of #COVID19 infection. Help protect your family and community. Stay home. Wash your hands. When out for essential trips, wear a cloth face covering, and keep at least 6 feet of distance between yourself and others. https://t.co/3hfmsY71WY https://t.co/7m2cVQodpl",3902,1979,5554543,True
